label,tt,result,n_covered,n_empty,total_domain,profiles,edges_partial,edges_incompat
lift_46064,0xB3F0B3F0,UNSAT,40,0,197829,12023,428,2
lift_xor_46064,0x4C0FB3F0,EMPTY+GENUINE,30,10,30680,3354,198,2
lift_and_46064,0xB3F00000,UNSAT,40,0,260154,12920,387,1
lift_46066,0xB3F2B3F2,UNSAT,40,0,161769,8677,433,4
lift_xor_46066,0x4C0DB3F2,EMPTY+GENUINE,28,12,14262,1694,168,4
lift_and_46066,0xB3F20000,UNSAT,40,0,231203,11032,382,2
lift_47120,0xB810B810,UNSAT,40,0,186045,11745,427,2
lift_xor_47120,0x47EFB810,EMPTY+GENUINE,27,13,50211,5257,160,4
lift_and_47120,0xB8100000,UNSAT,40,0,306594,12058,352,1
lift_47232,0xB880B880,UNSAT,40,0,192905,13288,411,0
lift_xor_47232,0x477FB880,EMPTY+GENUINE,23,17,51070,5249,123,0
lift_and_47232,0xB8800000,UNSAT,40,0,309416,12537,336,0
lift_47274,0xB8AAB8AA,UNSAT,40,0,222460,14054,412,0
lift_xor_47274,0x4755B8AA,EMPTY+GENUINE,28,12,42103,4114,176,0
lift_and_47274,0xB8AA0000,UNSAT,40,0,283558,13929,382,0
lift_47290,0xB8BAB8BA,UNSAT,40,0,199500,11914,416,0
lift_xor_47290,0x4745B8BA,EMPTY+GENUINE,29,11,28187,2975,182,0
lift_and_47290,0xB8BA0000,UNSAT,40,0,260211,12941,396,0
lift_47291,0xB8BBB8BB,UNSAT,40,0,184305,10365,424,0
lift_xor_47291,0x4744B8BB,EMPTY+GENUINE,29,11,22134,2493,184,0
lift_and_47291,0xB8BB0000,UNSAT,40,0,242311,12229,408,0
lift_47344,0xB8F0B8F0,UNSAT,40,0,228151,15003,412,0
lift_xor_47344,0x470FB8F0,EMPTY+GENUINE,28,12,43857,4424,182,0
lift_and_47344,0xB8F00000,UNSAT,40,0,286417,14401,370,0
lift_47354,0xB8FAB8FA,UNSAT,40,0,183836,10895,442,0
lift_xor_47354,0x4705B8FA,EMPTY+GENUINE,27,13,15416,1863,157,0
lift_and_47354,0xB8FA0000,UNSAT,40,0,239931,12375,385,0
lift_47357,0xB8FDB8FD,UNSAT,40,0,168641,9346,438,0
lift_xor_47357,0x4702B8FD,EMPTY+GENUINE,27,13,9363,1379,161,0
lift_and_47357,0xB8FD0000,UNSAT,40,0,222031,11663,399,0
lift_47359,0xB8FFB8FF,UNSAT,40,0,246766,9439,408,0
lift_xor_47359,0x4700B8FF,EMPTY+GENUINE,29,11,49675,2370,205,0
lift_and_47359,0xB8FF0000,UNSAT,40,0,256150,12941,396,0
lift_47618,0xBA02BA02,UNSAT,40,0,183836,10895,442,0
lift_xor_47618,0x45FDBA02,EMPTY+GENUINE,27,13,41508,4249,159,0
lift_and_47618,0xBA020000,UNSAT,40,0,292082,11876,358,0
lift_47626,0xBA0ABA0A,UNSAT,40,0,199500,11914,416,0
lift_xor_47626,0x45F5BA0A,EMPTY+GENUINE,29,11,41233,4153,181,0
lift_and_47626,0xBA0A0000,UNSAT,40,0,286312,12696,387,0
lift_47667,0xBA33BA33,UNSAT,40,0,165266,8999,439,0
lift_xor_47667,0x45CCBA33,EMPTY+GENUINE,30,10,30680,3354,205,0
lift_and_47667,0xBA330000,UNSAT,40,0,246964,11230,401,0
lift_47674,0xBA3ABA3A,UNSAT,40,0,197829,12023,428,2
lift_xor_47674,0x45C5BA3A,EMPTY+GENUINE,30,10,30680,3354,198,2
lift_and_47674,0xBA3A0000,UNSAT,40,0,260154,12920,387,1
lift_47754,0xBA8ABA8A,UNSAT,40,0,222460,14054,412,0
lift_xor_47754,0x4575BA8A,EMPTY+GENUINE,28,12,42103,4114,176,0
lift_and_47754,0xBA8A0000,UNSAT,40,0,283558,13929,382,0
lift_47795,0xBAB3BAB3,UNSAT,40,0,160153,8553,437,0
lift_xor_47795,0x454CBAB3,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_47795,0xBAB30000,UNSAT,40,0,231181,11026,400,0
lift_47858,0xBAF2BAF2,UNSAT,40,0,183836,10895,442,0
lift_xor_47858,0x450DBAF2,EMPTY+GENUINE,27,13,15416,1863,157,0
lift_and_47858,0xBAF20000,UNSAT,40,0,239931,12375,385,0
lift_47868,0xBAFCBAFC,UNSAT,40,0,186045,11745,427,2
lift_xor_47868,0x4503BAFC,EMPTY+GENUINE,27,13,11073,1693,160,4
lift_and_47868,0xBAFC0000,UNSAT,40,0,227505,12737,393,1
lift_47873,0xBB01BB01,UNSAT,40,0,195334,11601,421,2
lift_xor_47873,0x44FEBB01,EMPTY+GENUINE,30,10,45021,4719,199,2
lift_and_47873,0xBB010000,UNSAT,40,0,285708,12512,378,1
lift_47880,0xBB08BB08,UNSAT,40,0,199500,11914,416,0
lift_xor_47880,0x44F7BB08,EMPTY+GENUINE,29,11,41233,4153,181,0
lift_and_47880,0xBB080000,UNSAT,40,0,286312,12696,387,0
lift_47888,0xBB10BB10,UNSAT,40,0,197829,12023,428,2
lift_xor_47888,0x44EFBB10,EMPTY+GENUINE,30,10,43726,4532,199,2
lift_and_47888,0xBB100000,UNSAT,40,0,286204,12666,378,1
lift_47921,0xBB31BB31,UNSAT,40,0,165266,8999,439,0
lift_xor_47921,0x44CEBB31,EMPTY+GENUINE,30,10,30680,3354,205,0
lift_and_47921,0xBB310000,UNSAT,40,0,246964,11230,401,0
lift_47930,0xBB3ABB3A,UNSAT,40,0,161769,8677,433,4
lift_xor_47930,0x44C5BB3A,EMPTY+GENUINE,28,12,14262,1694,168,4
lift_and_47930,0xBB3A0000,UNSAT,40,0,231203,11032,382,2
lift_48010,0xBB8ABB8A,UNSAT,40,0,199500,11914,416,0
lift_xor_48010,0x4475BB8A,EMPTY+GENUINE,29,11,28187,2975,182,0
lift_and_48010,0xBB8A0000,UNSAT,40,0,260211,12941,396,0
lift_48011,0xBB8BBB8B,UNSAT,40,0,184305,10365,424,0
lift_xor_48011,0x4474BB8B,EMPTY+GENUINE,29,11,22134,2493,184,0
lift_and_48011,0xBB8B0000,UNSAT,40,0,242311,12229,408,0
lift_48035,0xBBA3BBA3,UNSAT,40,0,160153,8553,437,0
lift_xor_48035,0x445CBBA3,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_48035,0xBBA30000,UNSAT,40,0,231181,11026,400,0
lift_48113,0xBBF1BBF1,UNSAT,40,0,168641,9346,438,0
lift_xor_48113,0x440EBBF1,EMPTY+GENUINE,27,13,9363,1379,161,0
lift_and_48113,0xBBF10000,UNSAT,40,0,222031,11663,399,0
lift_48115,0xBBF3BBF3,UNSAT,40,0,246766,9439,408,0
lift_xor_48115,0x440CBBF3,EMPTY+GENUINE,29,11,49675,2370,205,0
lift_and_48115,0xBBF30000,UNSAT,40,0,256150,12941,396,0
lift_48120,0xBBF8BBF8,UNSAT,40,0,186045,11745,427,2
lift_xor_48120,0x4407BBF8,EMPTY+GENUINE,27,13,11073,1693,160,4
lift_and_48120,0xBBF80000,UNSAT,40,0,227505,12737,393,1
lift_48900,0xBF04BF04,UNSAT,40,0,210695,12616,416,4
lift_xor_48900,0x40FBBF04,EMPTY+GENUINE,30,10,42103,4120,190,4
lift_and_48900,0xBF040000,UNSAT,40,0,279243,13203,375,2
lift_48901,0xBF05BF05,UNSAT,40,0,181198,9831,431,0
lift_xor_48901,0x40FABF05,EMPTY+GENUINE,30,10,30680,3354,205,0
lift_and_48901,0xBF050000,UNSAT,40,0,254192,11873,394,0
lift_48903,0xBF07BF07,UNSAT,40,0,151574,7092,437,0
lift_xor_48903,0x40F8BF07,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_48903,0xBF070000,UNSAT,40,0,228534,10439,377,0
lift_48908,0xBF0CBF0C,UNSAT,40,0,197829,12023,428,2
lift_xor_48908,0x40F3BF0C,EMPTY+GENUINE,30,10,30680,3354,198,2
lift_and_48908,0xBF0C0000,UNSAT,40,0,260154,12920,387,1
lift_48910,0xBF0EBF0E,UNSAT,40,0,161769,8677,433,4
lift_xor_48910,0x40F1BF0E,EMPTY+GENUINE,28,12,14262,1694,168,4
lift_and_48910,0xBF0E0000,UNSAT,40,0,231203,11032,382,2
lift_48912,0xBF10BF10,UNSAT,40,0,210695,12616,416,4
lift_xor_48912,0x40EFBF10,EMPTY+GENUINE,30,10,42103,4120,190,4
lift_and_48912,0xBF100000,UNSAT,40,0,279243,13203,375,2
lift_48913,0xBF11BF11,UNSAT,40,0,181198,9831,431,0
lift_xor_48913,0x40EEBF11,EMPTY+GENUINE,30,10,30680,3354,205,0
lift_and_48913,0xBF110000,UNSAT,40,0,254192,11873,394,0
lift_48915,0xBF13BF13,UNSAT,40,0,151574,7092,437,0
lift_xor_48915,0x40ECBF13,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_48915,0xBF130000,UNSAT,40,0,228534,10439,377,0
lift_48944,0xBF30BF30,UNSAT,40,0,197829,12023,428,2
lift_xor_48944,0x40CFBF30,EMPTY+GENUINE,30,10,30680,3354,198,2
lift_and_48944,0xBF300000,UNSAT,40,0,260154,12920,387,1
lift_48946,0xBF32BF32,UNSAT,40,0,161769,8677,433,4
lift_xor_48946,0x40CDBF32,EMPTY+GENUINE,28,12,14262,1694,168,4
lift_and_48946,0xBF320000,UNSAT,40,0,231203,11032,382,2
lift_49024,0xBF80BF80,UNSAT,40,0,228151,15003,412,0
lift_xor_49024,0x407FBF80,EMPTY+GENUINE,28,12,43857,4424,182,0
lift_and_49024,0xBF800000,UNSAT,40,0,286417,14401,370,0
lift_49034,0xBF8ABF8A,UNSAT,40,0,183836,10895,442,0
lift_xor_49034,0x4075BF8A,EMPTY+GENUINE,27,13,15416,1863,157,0
lift_and_49034,0xBF8A0000,UNSAT,40,0,239931,12375,385,0
lift_49037,0xBF8DBF8D,UNSAT,40,0,168641,9346,438,0
lift_xor_49037,0x4072BF8D,EMPTY+GENUINE,27,13,9363,1379,161,0
lift_and_49037,0xBF8D0000,UNSAT,40,0,222031,11663,399,0
lift_49039,0xBF8FBF8F,UNSAT,40,0,246766,9439,408,0
lift_xor_49039,0x4070BF8F,EMPTY+GENUINE,29,11,49675,2370,205,0
lift_and_49039,0xBF8F0000,UNSAT,40,0,256150,12941,396,0
lift_49058,0xBFA2BFA2,UNSAT,40,0,183836,10895,442,0
lift_xor_49058,0x405DBFA2,EMPTY+GENUINE,27,13,15416,1863,157,0
lift_and_49058,0xBFA20000,UNSAT,40,0,239931,12375,385,0
lift_49068,0xBFACBFAC,UNSAT,40,0,186045,11745,427,2
lift_xor_49068,0x4053BFAC,EMPTY+GENUINE,27,13,11073,1693,160,4
lift_and_49068,0xBFAC0000,UNSAT,40,0,227505,12737,393,1
lift_49073,0xBFB1BFB1,UNSAT,40,0,168641,9346,438,0
lift_xor_49073,0x404EBFB1,EMPTY+GENUINE,27,13,9363,1379,161,0
lift_and_49073,0xBFB10000,UNSAT,40,0,222031,11663,399,0
lift_49075,0xBFB3BFB3,UNSAT,40,0,246766,9439,408,0
lift_xor_49075,0x404CBFB3,EMPTY+GENUINE,29,11,49675,2370,205,0
lift_and_49075,0xBFB30000,UNSAT,40,0,256150,12941,396,0
lift_49080,0xBFB8BFB8,UNSAT,40,0,186045,11745,427,2
lift_xor_49080,0x4047BFB8,EMPTY+GENUINE,27,13,11073,1693,160,4
lift_and_49080,0xBFB80000,UNSAT,40,0,227505,12737,393,1
lift_49221,0xC045C045,UNSAT,40,0,167113,9456,424,4
lift_xor_49221,0x3FBAC045,EMPTY+GENUINE,28,12,53540,5688,162,8
lift_and_49221,0xC0450000,UNSAT,40,0,299372,10813,362,3
lift_49233,0xC051C051,UNSAT,40,0,167113,9456,424,4
lift_xor_49233,0x3FAEC051,EMPTY+GENUINE,28,12,53540,5688,162,8
lift_and_49233,0xC0510000,UNSAT,40,0,299372,10813,362,3
lift_49290,0xC08AC08A,UNSAT,40,0,186045,11745,427,2
lift_xor_49290,0x3F75C08A,EMPTY+GENUINE,27,13,50211,5257,160,4
lift_and_49290,0xC08A0000,UNSAT,40,0,306594,12058,352,1
lift_49314,0xC0A2C0A2,UNSAT,40,0,186045,11745,427,2
lift_xor_49314,0x3F5DC0A2,EMPTY+GENUINE,27,13,50211,5257,160,4
lift_and_49314,0xC0A20000,UNSAT,40,0,306594,12058,352,1
lift_49357,0xC0CDC0CD,UNSAT,40,0,195334,11601,421,2
lift_xor_49357,0x3F32C0CD,EMPTY+GENUINE,30,10,45021,4719,199,2
lift_and_49357,0xC0CD0000,UNSAT,40,0,285708,12512,378,1
lift_49358,0xC0CEC0CE,UNSAT,40,0,197829,12023,428,2
lift_xor_49358,0x3F31C0CE,EMPTY+GENUINE,30,10,43726,4532,199,2
lift_and_49358,0xC0CE0000,UNSAT,40,0,286204,12666,378,1
lift_49368,0xC0D8C0D8,UNSAT,40,0,183836,10895,442,0
lift_xor_49368,0x3F27C0D8,EMPTY+GENUINE,27,13,41508,4249,159,0
lift_and_49368,0xC0D80000,UNSAT,40,0,292082,11876,358,0
lift_49380,0xC0E4C0E4,UNSAT,40,0,183836,10895,442,0
lift_xor_49380,0x3F1BC0E4,EMPTY+GENUINE,27,13,41508,4249,159,0
lift_and_49380,0xC0E40000,UNSAT,40,0,292082,11876,358,0
lift_49391,0xC0EFC0EF,UNSAT,40,0,165266,8999,439,0
lift_xor_49391,0x3F10C0EF,EMPTY+GENUINE,30,10,30680,3354,205,0
lift_and_49391,0xC0EF0000,UNSAT,40,0,246964,11230,401,0
lift_49393,0xC0F1C0F1,UNSAT,40,0,195334,11601,421,2
lift_xor_49393,0x3F0EC0F1,EMPTY+GENUINE,30,10,45021,4719,199,2
lift_and_49393,0xC0F10000,UNSAT,40,0,285708,12512,378,1
lift_49394,0xC0F2C0F2,UNSAT,40,0,197829,12023,428,2
lift_xor_49394,0x3F0DC0F2,EMPTY+GENUINE,30,10,43726,4532,199,2
lift_and_49394,0xC0F20000,UNSAT,40,0,286204,12666,378,1
lift_49403,0xC0FBC0FB,UNSAT,40,0,165266,8999,439,0
lift_xor_49403,0x3F04C0FB,EMPTY+GENUINE,30,10,30680,3354,205,0
lift_and_49403,0xC0FB0000,UNSAT,40,0,246964,11230,401,0
lift_50181,0xC405C405,UNSAT,40,0,167113,9456,424,4
lift_xor_50181,0x3BFAC405,EMPTY+GENUINE,28,12,53540,5688,162,8
lift_and_50181,0xC4050000,UNSAT,40,0,299372,10813,362,3
lift_50260,0xC454C454,UNSAT,40,0,161769,8677,433,4
lift_xor_50260,0x3BABC454,EMPTY+GENUINE,28,12,40354,4080,166,4
lift_and_50260,0xC4540000,UNSAT,40,0,283354,10533,357,2
lift_50261,0xC455C455,UNSAT,40,0,156191,7972,428,2
lift_xor_50261,0x3BAAC455,EMPTY+GENUINE,30,10,45021,4719,199,2
lift_and_50261,0xC4550000,UNSAT,40,0,269255,10387,390,1
lift_50373,0xC4C5C4C5,UNSAT,40,0,195334,11601,421,2
lift_xor_50373,0x3B3AC4C5,EMPTY+GENUINE,30,10,45021,4719,199,2
lift_and_50373,0xC4C50000,UNSAT,40,0,285708,12512,378,1
lift_50382,0xC4CEC4CE,UNSAT,40,0,210695,12616,416,4
lift_xor_50382,0x3B31C4CE,EMPTY+GENUINE,30,10,42103,4120,190,4
lift_and_50382,0xC4CE0000,UNSAT,40,0,279243,13203,375,2
lift_50383,0xC4CFC4CF,UNSAT,40,0,181198,9831,431,0
lift_xor_50383,0x3B30C4CF,EMPTY+GENUINE,30,10,30680,3354,205,0
lift_and_50383,0xC4CF0000,UNSAT,40,0,254192,11873,394,0
lift_50384,0xC4D0C4D0,UNSAT,40,0,183836,10895,442,0
lift_xor_50384,0x3B2FC4D0,EMPTY+GENUINE,27,13,41508,4249,159,0
lift_and_50384,0xC4D00000,UNSAT,40,0,292082,11876,358,0
lift_50399,0xC4DFC4DF,UNSAT,40,0,151574,7092,437,0
lift_xor_50399,0x3B20C4DF,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_50399,0xC4DF0000,UNSAT,40,0,228534,10439,377,0
lift_50404,0xC4E4C4E4,UNSAT,40,0,199500,11914,416,0
lift_xor_50404,0x3B1BC4E4,EMPTY+GENUINE,29,11,41233,4153,181,0
lift_and_50404,0xC4E40000,UNSAT,40,0,286312,12696,387,0
lift_50414,0xC4EEC4EE,UNSAT,40,0,197829,12023,428,2
lift_xor_50414,0x3B11C4EE,EMPTY+GENUINE,30,10,30680,3354,198,2
lift_and_50414,0xC4EE0000,UNSAT,40,0,260154,12920,387,1
lift_50416,0xC4F0C4F0,UNSAT,40,0,199500,11914,416,0
lift_xor_50416,0x3B0FC4F0,EMPTY+GENUINE,29,11,41233,4153,181,0
lift_and_50416,0xC4F00000,UNSAT,40,0,286312,12696,387,0
lift_50430,0xC4FEC4FE,UNSAT,40,0,161769,8677,433,4
lift_xor_50430,0x3B01C4FE,EMPTY+GENUINE,28,12,14262,1694,168,4
lift_and_50430,0xC4FE0000,UNSAT,40,0,231203,11032,382,2
lift_50433,0xC501C501,UNSAT,40,0,167113,9456,424,4
lift_xor_50433,0x3AFEC501,EMPTY+GENUINE,28,12,53540,5688,162,8
lift_and_50433,0xC5010000,UNSAT,40,0,299372,10813,362,3
lift_50500,0xC544C544,UNSAT,40,0,161769,8677,433,4
lift_xor_50500,0x3ABBC544,EMPTY+GENUINE,28,12,40354,4080,166,4
lift_and_50500,0xC5440000,UNSAT,40,0,283354,10533,357,2
lift_50501,0xC545C545,UNSAT,40,0,156191,7972,428,2
lift_xor_50501,0x3ABAC545,EMPTY+GENUINE,30,10,45021,4719,199,2
lift_and_50501,0xC5450000,UNSAT,40,0,269255,10387,390,1
lift_50517,0xC555C555,UNSAT,40,0,150530,7325,414,4
lift_xor_50517,0x3AAAC555,EMPTY+GENUINE,30,10,43857,4443,198,4
lift_and_50517,0xC5550000,UNSAT,40,0,254571,10143,387,2
lift_50560,0xC580C580,UNSAT,40,0,186045,11745,427,2
lift_xor_50560,0x3A7FC580,EMPTY+GENUINE,27,13,50211,5257,160,4
lift_and_50560,0xC5800000,UNSAT,40,0,306594,12058,352,1
lift_50628,0xC5C4C5C4,UNSAT,40,0,197829,12023,428,2
lift_xor_50628,0x3A3BC5C4,EMPTY+GENUINE,30,10,43726,4532,199,2
lift_and_50628,0xC5C40000,UNSAT,40,0,286204,12666,378,1
lift_50636,0xC5CCC5CC,UNSAT,40,0,210695,12616,416,4
lift_xor_50636,0x3A33C5CC,EMPTY+GENUINE,30,10,42103,4120,190,4
lift_and_50636,0xC5CC0000,UNSAT,40,0,279243,13203,375,2
lift_50637,0xC5CDC5CD,UNSAT,40,0,181198,9831,431,0
lift_xor_50637,0x3A32C5CD,EMPTY+GENUINE,30,10,30680,3354,205,0
lift_and_50637,0xC5CD0000,UNSAT,40,0,254192,11873,394,0
lift_50653,0xC5DDC5DD,UNSAT,40,0,151574,7092,437,0
lift_xor_50653,0x3A22C5DD,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_50653,0xC5DD0000,UNSAT,40,0,228534,10439,377,0
lift_51210,0xC80AC80A,UNSAT,40,0,186045,11745,427,2
lift_xor_51210,0x37F5C80A,EMPTY+GENUINE,27,13,50211,5257,160,4
lift_and_51210,0xC80A0000,UNSAT,40,0,306594,12058,352,1
lift_51280,0xC850C850,UNSAT,40,0,186045,11745,427,2
lift_xor_51280,0x37AFC850,EMPTY+GENUINE,27,13,50211,5257,160,4
lift_and_51280,0xC8500000,UNSAT,40,0,306594,12058,352,1
lift_51360,0xC8A0C8A0,UNSAT,40,0,192905,13288,411,0
lift_xor_51360,0x375FC8A0,EMPTY+GENUINE,23,17,51070,5249,123,0
lift_and_51360,0xC8A00000,UNSAT,40,0,309416,12537,336,0
lift_51405,0xC8CDC8CD,UNSAT,40,0,214184,13247,412,4
lift_xor_51405,0x3732C8CD,EMPTY+GENUINE,30,10,43857,4443,198,4
lift_and_51405,0xC8CD0000,UNSAT,40,0,280899,13498,378,2
lift_51439,0xC8EFC8EF,UNSAT,40,0,160153,8553,437,0
lift_xor_51439,0x3710C8EF,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_51439,0xC8EF0000,UNSAT,40,0,231181,11026,400,0
lift_51453,0xC8FDC8FD,UNSAT,40,0,160153,8553,437,0
lift_xor_51453,0x3702C8FD,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_51453,0xC8FD0000,UNSAT,40,0,231181,11026,400,0
lift_51714,0xCA02CA02,UNSAT,40,0,186045,11745,427,2
lift_xor_51714,0x35FDCA02,EMPTY+GENUINE,27,13,50211,5257,160,4
lift_and_51714,0xCA020000,UNSAT,40,0,306594,12058,352,1
lift_51840,0xCA80CA80,UNSAT,40,0,192905,13288,411,0
lift_xor_51840,0x357FCA80,EMPTY+GENUINE,23,17,51070,5249,123,0
lift_and_51840,0xCA800000,UNSAT,40,0,309416,12537,336,0
lift_51882,0xCAAACAAA,UNSAT,40,0,228151,15003,412,0
lift_xor_51882,0x3555CAAA,EMPTY+GENUINE,28,12,43857,4424,182,0
lift_and_51882,0xCAAA0000,UNSAT,40,0,286417,14401,370,0
lift_51916,0xCACCCACC,UNSAT,40,0,222460,14054,412,0
lift_xor_51916,0x3533CACC,EMPTY+GENUINE,28,12,42103,4114,176,0
lift_and_51916,0xCACC0000,UNSAT,40,0,283558,13929,382,0
lift_51918,0xCACECACE,UNSAT,40,0,199500,11914,416,0
lift_xor_51918,0x3531CACE,EMPTY+GENUINE,29,11,28187,2975,182,0
lift_and_51918,0xCACE0000,UNSAT,40,0,260211,12941,396,0
lift_51919,0xCACFCACF,UNSAT,40,0,184305,10365,424,0
lift_xor_51919,0x3530CACF,EMPTY+GENUINE,29,11,22134,2493,184,0
lift_and_51919,0xCACF0000,UNSAT,40,0,242311,12229,408,0
lift_51950,0xCAEECAEE,UNSAT,40,0,183836,10895,442,0
lift_xor_51950,0x3511CAEE,EMPTY+GENUINE,27,13,15416,1863,157,0
lift_and_51950,0xCAEE0000,UNSAT,40,0,239931,12375,385,0
lift_51963,0xCAFBCAFB,UNSAT,40,0,168641,9346,438,0
lift_xor_51963,0x3504CAFB,EMPTY+GENUINE,27,13,9363,1379,161,0
lift_and_51963,0xCAFB0000,UNSAT,40,0,222031,11663,399,0
lift_51967,0xCAFFCAFF,UNSAT,40,0,246766,9439,408,0
lift_xor_51967,0x3500CAFF,EMPTY+GENUINE,29,11,49675,2370,205,0
lift_and_51967,0xCAFF0000,UNSAT,40,0,256150,12941,396,0
lift_52237,0xCC0DCC0D,UNSAT,40,0,195334,11601,421,2
lift_xor_52237,0x33F2CC0D,EMPTY+GENUINE,30,10,45021,4719,199,2
lift_and_52237,0xCC0D0000,UNSAT,40,0,285708,12512,378,1
lift_52238,0xCC0ECC0E,UNSAT,40,0,197829,12023,428,2
lift_xor_52238,0x33F1CC0E,EMPTY+GENUINE,30,10,43726,4532,199,2
lift_and_52238,0xCC0E0000,UNSAT,40,0,286204,12666,378,1
lift_52293,0xCC45CC45,UNSAT,40,0,195334,11601,421,2
lift_xor_52293,0x33BACC45,EMPTY+GENUINE,30,10,45021,4719,199,2
lift_and_52293,0xCC450000,UNSAT,40,0,285708,12512,378,1
lift_52302,0xCC4ECC4E,UNSAT,40,0,210695,12616,416,4
lift_xor_52302,0x33B1CC4E,EMPTY+GENUINE,30,10,42103,4120,190,4
lift_and_52302,0xCC4E0000,UNSAT,40,0,279243,13203,375,2
lift_52303,0xCC4FCC4F,UNSAT,40,0,181198,9831,431,0
lift_xor_52303,0x33B0CC4F,EMPTY+GENUINE,30,10,30680,3354,205,0
lift_and_52303,0xCC4F0000,UNSAT,40,0,254192,11873,394,0
lift_52308,0xCC54CC54,UNSAT,40,0,197829,12023,428,2
lift_xor_52308,0x33ABCC54,EMPTY+GENUINE,30,10,43726,4532,199,2
lift_and_52308,0xCC540000,UNSAT,40,0,286204,12666,378,1
lift_52316,0xCC5CCC5C,UNSAT,40,0,210695,12616,416,4
lift_xor_52316,0x33A3CC5C,EMPTY+GENUINE,30,10,42103,4120,190,4
lift_and_52316,0xCC5C0000,UNSAT,40,0,279243,13203,375,2
lift_52317,0xCC5DCC5D,UNSAT,40,0,181198,9831,431,0
lift_xor_52317,0x33A2CC5D,EMPTY+GENUINE,30,10,30680,3354,205,0
lift_and_52317,0xCC5D0000,UNSAT,40,0,254192,11873,394,0
lift_52365,0xCC8DCC8D,UNSAT,40,0,214184,13247,412,4
lift_xor_52365,0x3372CC8D,EMPTY+GENUINE,30,10,43857,4443,198,4
lift_and_52365,0xCC8D0000,UNSAT,40,0,280899,13498,378,2
lift_52396,0xCCACCCAC,UNSAT,40,0,222460,14054,412,0
lift_xor_52396,0x3353CCAC,EMPTY+GENUINE,28,12,42103,4114,176,0
lift_and_52396,0xCCAC0000,UNSAT,40,0,283558,13929,382,0
lift_52398,0xCCAECCAE,UNSAT,40,0,199500,11914,416,0
lift_xor_52398,0x3351CCAE,EMPTY+GENUINE,29,11,28187,2975,182,0
lift_and_52398,0xCCAE0000,UNSAT,40,0,260211,12941,396,0
lift_52399,0xCCAFCCAF,UNSAT,40,0,184305,10365,424,0
lift_xor_52399,0x3350CCAF,EMPTY+GENUINE,29,11,22134,2493,184,0
lift_and_52399,0xCCAF0000,UNSAT,40,0,242311,12229,408,0
lift_52421,0xCCC5CCC5,UNSAT,40,0,214184,13247,412,4
lift_xor_52421,0x333ACCC5,EMPTY+GENUINE,30,10,43857,4443,198,4
lift_and_52421,0xCCC50000,UNSAT,40,0,280899,13498,378,2
lift_52426,0xCCCACCCA,UNSAT,40,0,228151,15003,412,0
lift_xor_52426,0x3335CCCA,EMPTY+GENUINE,28,12,43857,4424,182,0
lift_and_52426,0xCCCA0000,UNSAT,40,0,285529,14327,368,0
lift_52440,0xCCD8CCD8,UNSAT,40,0,228151,15003,412,0
lift_xor_52440,0x3327CCD8,EMPTY+GENUINE,28,12,43857,4424,182,0
lift_and_52440,0xCCD80000,UNSAT,40,0,285529,14327,368,0
lift_52452,0xCCE4CCE4,UNSAT,40,0,222460,14054,412,0
lift_xor_52452,0x331BCCE4,EMPTY+GENUINE,28,12,42103,4114,176,0
lift_and_52452,0xCCE40000,UNSAT,40,0,283558,13929,382,0
lift_52468,0xCCF4CCF4,UNSAT,40,0,199500,11914,416,0
lift_xor_52468,0x330BCCF4,EMPTY+GENUINE,29,11,28187,2975,182,0
lift_and_52468,0xCCF40000,UNSAT,40,0,260211,12941,396,0
lift_52469,0xCCF5CCF5,UNSAT,40,0,184305,10365,424,0
lift_xor_52469,0x330ACCF5,EMPTY+GENUINE,29,11,22134,2493,184,0
lift_and_52469,0xCCF50000,UNSAT,40,0,242311,12229,408,0
lift_52488,0xCD08CD08,UNSAT,40,0,183836,10895,442,0
lift_xor_52488,0x32F7CD08,EMPTY+GENUINE,27,13,41508,4249,159,0
lift_and_52488,0xCD080000,UNSAT,40,0,292082,11876,358,0
lift_52544,0xCD40CD40,UNSAT,40,0,183836,10895,442,0
lift_xor_52544,0x32BFCD40,EMPTY+GENUINE,27,13,41508,4249,159,0
lift_and_52544,0xCD400000,UNSAT,40,0,292082,11876,358,0
lift_52559,0xCD4FCD4F,UNSAT,40,0,151574,7092,437,0
lift_xor_52559,0x32B0CD4F,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_52559,0xCD4F0000,UNSAT,40,0,228534,10439,377,0
lift_52573,0xCD5DCD5D,UNSAT,40,0,151574,7092,437,0
lift_xor_52573,0x32A2CD5D,EMPTY+GENUINE,28,12,13382,1633,177,0
lift_and_52573,0xCD5D0000,UNSAT,40,0,228534,10439,377,0
lift_52680,0xCDC8CDC8,UNSAT,40,0,228151,15003,412,0
lift_xor_52680,0x3237CDC8,EMPTY+GENUINE,28,12,43857,4424,182,0
